1,0
2,0
6,0
10,0
12,0
13,0
15,0
18,3
23,0
24,0
25,0
26,0
29,3
31,0
34,0
36,3
37,0
40,3
47,0
52,3
54,3
58,0
60,0
62,0
64,3
66,0
69,0
71,0
75,3
76,0
79,0
80,3
81,0
83,0
87,0
88,0
89,0
92,0
93,0
97,0
99,0
100,0
103,0
106,0
107,0
110,0
111,0
116,0
117,0
126,0
128,3
129,0
133,0
140,3
143,0
144,0
145,0
149,0
153,0
158,0
164,0
166,3
169,0
171,3
172,0
174,0
176,0
177,0
179,0
181,3
182,3
188,0
189,0
191,0
192,0
195,0
196,0
197,3
199,3
202,0
204,0
205,0
209,0
210,3
214,3
219,0
220,3
221,0
222,0
226,0
227,3
228,3
231,0
234,0
235,0
238,0
240,3
241,0
244,0
245,0
246,0
247,3
250,3
252,0
253,0
254,0
255,0
256,0
257,0
260,3
262,0
263,0
266,0
267,3
268,3
269,3
272,0
274,0
275,0
277,0
282,0
283,0
285,0
286,3
294,0
295,3
296,0
297,0
301,0
303,3
304,0
308,0
309,3
311,0
313,3
314,0
316,0
319,0
331,0
332,0
334,0
336,0
338,3
339,0
343,0
344,0
345,0
349,0
350,0
354,0
355,3
358,3
359,0
367,0
371,0
372,0
375,0
378,0
379,3
380,3
382,0
387,3
389,0
390,0
392,0
395,3
402,0
403,0
404,0
407,3
411,0
417,0
418,0
419,3
422,0
423,0
425,0
426,0
427,0
431,3
433,3
434,0
435,0
436,0
437,0
438,0
442,0
444,0
445,0
447,0
451,0
454,3
455,3
457,3
458,3
461,3
463,3
467,0
468,0
471,3
478,3
479,0
480,0
486,0
489,0
493,3
494,0
499,0
500,0
501,0
503,0
507,3
508,3
511,0
513,3
514,0
515,0
516,0
519,0
522,3
525,0
526,0
527,0
528,0
529,0
531,0
534,3
536,0
538,3
539,0
541,0
544,0
545,3
546,3
547,0
549,3
551,0
553,3
554,0
558,0
559,3
563,0
566,0
571,0
572,3
576,0
584,3
588,0
589,0
590,3
593,0
597,0
598,0
599,0
600,0
602,3
605,0
608,3
610,3
611,0
612,3
615,3
616,0
622,3
630,0
632,3
638,0
639,0
640,0
641,0
642,0
646,0
647,3
649,0
650,3
652,3
653,0
654,3
655,0
659,0
662,0
