id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
1,-0.01413497078753851,-0.8307471607356973,-0.9310881621045594,0.8759593940864869,-0.5610348416819405,0.7732202191637052,0.5856305098552832,1.6762791114125903,1.5140266593019465,1.7048611202797135,-0.137491444867226,-0.40892266899574653,-1.4765199917014444,0.033413061364026636,-1.3874681694388524,-1.1113435817523805,-1.617497270125292,0.348561798111617,-0.8350524464976421,1.0944415004020076
2,-0.13037780747387068,-0.8307471607356973,0.9534749453318417,-1.1416054291453446,-0.1747802174602947,-1.2932926160176896,0.1857852458721589,-1.0793277111369286,-1.5991094375032104,0.8901126757015947,0.35550576780410215,-0.4208560938358477,0.30799674810109073,0.033413061364026636,-0.225434526692745,0.6823515064827997,-1.4244016947024558,0.348561798111617,-0.8350524464976421,-0.9137080416200248
6,-0.43166026174252753,1.2037356818823368,0.5287699180272939,-1.1416054291453446,-0.5610348416819405,0.7732202191637052,0.1286644938745697,1.6694189960951868,-0.9937774186799856,0.8901126757015947,-1.1234858702098824,-0.44949631345209046,-0.07929045801912372,0.033413061364026636,1.169005844602584,-1.1113435817523805,-0.8451149684339468,0.348561798111617,-0.8350524464976421,-0.9137080416200248
10,-0.8918870029088222,-0.8307471607356973,-0.20490845354975837,-1.1416054291453446,-0.5610348416819405,-1.2932926160176896,-1.5849580660531057,-1.0575824342661664,0.5339652954929156,1.297486897990654,-1.2878182744336584,1.8584280506234738,0.6396515378725451,-0.9501162770860574,0.006972201856476496,0.9813006878553298,-0.4589238175882743,0.348561798111617,1.1975295733749147,-0.9137080416200248
12,-0.43166026174252753,1.2037356818823368,0.7985303016894961,-1.1416054291453446,0.9839836552046428,0.7732202191637052,-1.5849580660531057,0.7391224778868379,0.9663453089380762,-1.146758435743702,0.8485029804754304,0.2736692318580398,0.49415137203732645,0.6254320392535763,0.4717856589549195,0.08445314373773966,-1.617497270125292,0.348561798111617,1.1975295733749147,-0.9137080416200248
13,0.7782141609111338,-0.8307471607356973,1.414496946869291,0.8759593940864869,-0.5610348416819405,0.7732202191637052,-0.1569392661133762,-1.077047191067738,1.5140266593019465,0.075364231123476,1.0128353846992064,-0.8576194429835501,-1.185519660031007,0.933109055499824,0.239378930405698,-1.1113435817523805,0.8927452103715797,0.348561798111617,1.1975295733749147,-0.9137080416200248
15,-0.43166026174252753,-0.8307471607356973,0.675816581736171,-1.1416054291453446,-0.5610348416819405,-1.2932926160176896,1.0997172778335857,0.1634664058769075,-1.0514280871393402,-0.7393842134546427,-1.2878182744336584,-0.6356577409576686,0.84292382837763,0.6254320392535763,-0.225434526692745,-1.1113435817523805,0.31345848410307087,0.348561798111617,1.1975295733749147,-0.9137080416200248
18,0.7782141609111338,1.2037356818823368,-0.17627469208013102,-1.1416054291453446,-0.1747802174602947,0.7732202191637052,0.1286644938745697,0.0919483975007007,1.6869786646800107,-1.146758435743702,0.1911733635803261,-0.32061532517899793,-0.885960495076145,-1.1618602910757503,0.9365991160533624,-0.5134452190073204,-0.4589238175882743,0.348561798111617,-0.8350524464976421,1.0944415004020076
23,-0.01413497078753851,1.2037356818823368,-0.930540252959568,-1.1416054291453446,0.9839836552046428,-1.2932926160176896,-1.356475058062749,0.11466347736081521,-0.7055240763832118,-1.146758435743702,1.1771677889229826,-0.6356577409576686,-0.8303280787273849,0.6254320392535763,1.4014125731518055,-0.5134452190073204,0.6996496349487434,0.348561798111617,-0.8350524464976421,1.0944415004020076
24,0.14718161889961634,1.2037356818823368,1.7182762249599277,-1.1416054291453446,-0.5610348416819405,-1.2932926160176896,1.7280455498070668,-0.8359470311908674,1.4275506566129144,1.7048611202797135,-0.30182384909100207,-1.0437808704891283,0.22240841525684446,-0.2880921353876704,-1.155061440889631,0.38340232511026967,1.665127512062925,0.348561798111617,1.1975295733749147,1.0944415004020076
